Type	Kimura	Genome_percent
DNA/Kolobok	21	6.16666666667e-06
DNA/hAT	21	0.117632833333
DNA/Harbinger	21	0.0623260833333
DNA/Ginger	21	0
DNA/Academ	21	0.00468358333333
Other	21	0.0248396666667
SINE	22	0.0132825
LINE/R2	22	0.0311046666667
LINE/Jockey-I	22	0.012032
LINE/R1	22	0.00970483333333
LINE/LOA	22	0
LINE/L2	22	0.000748666666667
LINE/CR1	22	0.00552716666667
LINE/RTE	22	0.0826158333333
LINE	22	0.0112370833333
LINE/L1	22	8.95e-05
LTR	22	0.00537641666667
LTR/Gypsy	22	0.22314175
LTR/Copia	22	0.00729333333333
RC/Helitron	22	0.0111515
DNA/Transib	22	0
DNA/TcMar	22	0.0105801666667
DNA/Sola	22	0.00042525
DNA/PiggyBac	22	0.000266
DNA/P	22	0.0023395
DNA	22	0.0400324166667
DNA/Maverick	22	0.0443855
DNA/Kolobok	22	9.33333333333e-06
DNA/hAT	22	0.11716375
DNA/Harbinger	22	0.0627758333333
DNA/Ginger	22	0
DNA/Academ	22	0.00424516666667
Other	22	0.0199433333333
SINE	23	0.0141249166667
LINE/R2	23	0.0276096666667
LINE/Jockey-I	23	0.0129024166667
LINE/R1	23	0.0106863333333
LINE/LOA	23	0
LINE/L2	23	0.00053825
LINE/CR1	23	0.00619108333333
LINE/RTE	23	0.06903625
LINE	23	0.01134325
LINE/L1	23	0.00012275
LTR	23	0.00521266666667
LTR/Gypsy	23	0.199093583333
LTR/Copia	23	0.00457633333333
RC/Helitron	23	0.00869158333333
DNA/Transib	23	0
DNA/TcMar	23	0.0103940833333
DNA/Sola	23	0.000438416666667
DNA/PiggyBac	23	0.000276083333333
DNA/P	23	0.00217991666667
DNA	23	0.0342709166667
DNA/Maverick	23	0.04502075
DNA/Kolobok	23	0
DNA/hAT	23	0.116938
DNA/Harbinger	23	0.0638089166667
DNA/Ginger	23	0
DNA/Academ	23	0.00410016666667
Other	23	0.0155103333333
SINE	24	0.01331
LINE/R2	24	0.0212925
LINE/Jockey-I	24	0.0125813333333
LINE/R1	24	0.00935791666667
LINE/LOA	24	0
LINE/L2	24	0.000549166666667
LINE/CR1	24	0.00515425
LINE/RTE	24	0.0637206666667
LINE	24	0.0117073333333
LINE/L1	24	9.74166666667e-05
LTR	24	0.00646391666667
LTR/Gypsy	24	0.172654416667
LTR/Copia	24	0.00431091666667
RC/Helitron	24	0.00795225
DNA/Transib	24	0
DNA/TcMar	24	0.00950883333333
DNA/Sola	24	0.000566083333333
DNA/PiggyBac	24	0.000160833333333
DNA/P	24	0.00215366666667
DNA	24	0.0329655833333
DNA/Maverick	24	0.0486023333333
DNA/Kolobok	24	6e-06
DNA/hAT	24	0.114377833333
DNA/Harbinger	24	0.06386475
DNA/Ginger	24	0
DNA/Academ	24	0.00456058333333
Other	24	0.0135443333333
SINE	25	0.01329825
LINE/R2	25	0.0197918333333
LINE/Jockey-I	25	0.0118524166667
LINE/R1	25	0.0100715833333
LINE/LOA	25	0
LINE/L2	25	0.000347583333333
LINE/CR1	25	0.00493258333333
LINE/RTE	25	0.0513804166667
LINE	25	0.01213275
LINE/L1	25	0
LTR	25	0.00613625
LTR/Gypsy	25	0.15898425
LTR/Copia	25	0.00305425
RC/Helitron	25	0.00642608333333
DNA/Transib	25	0
DNA/TcMar	25	0.007124
DNA/Sola	25	0.000476166666667
DNA/PiggyBac	25	0.000218333333333
DNA/P	25	0.00179233333333
DNA	25	0.0292154166667
DNA/Maverick	25	0.0512031666667
DNA/Kolobok	25	1.86666666667e-05
DNA/hAT	25	0.11697325
DNA/Harbinger	25	0.0642648333333
DNA/Ginger	25	0
DNA/Academ	25	0.005082
Other	25	0.0122094166667
SINE	26	0.0128866666667
LINE/R2	26	0.0155185
LINE/Jockey-I	26	0.0102636666667
LINE/R1	26	0.0112510833333
LINE/LOA	26	0
LINE/L2	26	0.000498916666667
LINE/CR1	26	0.00480533333333
LINE/RTE	26	0.0465875833333
LINE	26	0.0126471666667
LINE/L1	26	3.06666666667e-05
LTR	26	0.00604933333333
LTR/Gypsy	26	0.137105833333
LTR/Copia	26	0.00281633333333
RC/Helitron	26	0.00551833333333
DNA/Transib	26	0
DNA/TcMar	26	0.00656325
DNA/Sola	26	0.000483083333333
DNA/PiggyBac	26	0.000108416666667
DNA/P	26	0.00157541666667
DNA	26	0.0248221666667
DNA/Maverick	26	0.0561565833333
DNA/Kolobok	26	2.325e-05
DNA/hAT	26	0.114630666667
DNA/Harbinger	26	0.06548525
DNA/Ginger	26	0
DNA/Academ	26	0.00497958333333
Other	26	0.0106706666667
SINE	27	0.0134341666667
LINE/R2	27	0.0115255
LINE/Jockey-I	27	0.00843533333333
LINE/R1	27	0.0101639166667
LINE/LOA	27	0
LINE/L2	27	0.000408833333333
LINE/CR1	27	0.00454208333333
LINE/RTE	27	0.0359654166667
LINE	27	0.0118149166667
LINE/L1	27	2.31666666667e-05
LTR	27	0.00572725
LTR/Gypsy	27	0.124533
LTR/Copia	27	0.00190175
RC/Helitron	27	0.00591825
DNA/Transib	27	0
DNA/TcMar	27	0.00618566666667
DNA/Sola	27	0.000443583333333
DNA/PiggyBac	27	0.000188583333333
DNA/P	27	0.00130083333333
DNA	27	0.0235391666667
DNA/Maverick	27	0.0583415833333
DNA/Kolobok	27	2.76666666667e-05
DNA/hAT	27	0.10873375
DNA/Harbinger	27	0.0640413333333
DNA/Ginger	27	0
DNA/Academ	27	0.00536675
Other	27	0.0101845833333
SINE	28	0.0132330833333
LINE/R2	28	0.00766925
LINE/Jockey-I	28	0.00927158333333
LINE/R1	28	0.0115933333333
LINE/LOA	28	0
LINE/L2	28	0.000373666666667
LINE/CR1	28	0.0045785
LINE/RTE	28	0.0289918333333
LINE	28	0.0117
LINE/L1	28	4.23333333333e-05
LTR	28	0.00512116666667
LTR/Gypsy	28	0.110608333333
LTR/Copia	28	0.00143008333333
RC/Helitron	28	0.00594091666667
DNA/Transib	28	0
DNA/TcMar	28	0.00490641666667
DNA/Sola	28	0.000593166666667
DNA/PiggyBac	28	0.00010975
DNA/P	28	0.000972416666667
DNA	28	0.0207863333333
DNA/Maverick	28	0.06300725
DNA/Kolobok	28	9.16666666667e-06
DNA/hAT	28	0.102081666667
DNA/Harbinger	28	0.06177325
DNA/Ginger	28	0
DNA/Academ	28	0.00447291666667
Other	28	0.010035
SINE	29	0.0130795833333
LINE/R2	29	0.00677266666667
LINE/Jockey-I	29	0.00921991666667
LINE/R1	29	0.0106568333333
LINE/LOA	29	0
LINE/L2	29	0.000282
LINE/CR1	29	0.0030625
LINE/RTE	29	0.0264779166667
LINE	29	0.010942
LINE/L1	29	5.74166666667e-05
LTR	29	0.00587141666667
LTR/Gypsy	29	0.0980459166667
LTR/Copia	29	0.00162458333333
RC/Helitron	29	0.005738
DNA/Transib	29	0
DNA/TcMar	29	0.00502816666667
DNA/Sola	29	0.000620416666667
DNA/PiggyBac	29	9.25e-05
DNA/P	29	0.0008675
DNA	29	0.0185855833333
DNA/Maverick	29	0.0652551666667
DNA/Kolobok	29	2.18333333333e-05
DNA/hAT	29	0.0964694166667
DNA/Harbinger	29	0.0598
DNA/Ginger	29	0
DNA/Academ	29	0.00426558333333
Other	29	0.00950008333333
SINE	30	0.0119870833333
LINE/R2	30	0.00461808333333
LINE/Jockey-I	30	0.007964
LINE/R1	30	0.00859208333333
LINE/LOA	30	0
LINE/L2	30	0.000310583333333
LINE/CR1	30	0.00299366666667
LINE/RTE	30	0.0220723333333
LINE	30	0.009678
LINE/L1	30	0
LTR	30	0.00542625
LTR/Gypsy	30	0.0869808333333
LTR/Copia	30	0.00119308333333
RC/Helitron	30	0.00575683333333
DNA/Transib	30	0
DNA/TcMar	30	0.00570125
DNA/Sola	30	0.000648083333333
DNA/PiggyBac	30	7.09166666667e-05
DNA/P	30	0.000722083333333
DNA	30	0.0172590833333
DNA/Maverick	30	0.0618746666667
DNA/Kolobok	30	1.99166666667e-05
DNA/hAT	30	0.0843819166667
DNA/Harbinger	30	0.0535345833333
DNA/Ginger	30	0
DNA/Academ	30	0.00433383333333
Other	30	0.0082545
SINE	31	0.0118199166667
LINE/R2	31	0.00346375
LINE/Jockey-I	31	0.00590466666667
LINE/R1	31	0.008931
LINE/LOA	31	0
LINE/L2	31	0.000418916666667
LINE/CR1	31	0.00280983333333
LINE/RTE	31	0.018361
LINE	31	0.0100720833333
LINE/L1	31	0
LTR	31	0.00502558333333
LTR/Gypsy	31	0.0721104166667
LTR/Copia	31	0.00136141666667
RC/Helitron	31	0.006041
DNA/Transib	31	0
DNA/TcMar	31	0.00530258333333
DNA/Sola	31	0.0004825
DNA/PiggyBac	31	8.49166666667e-05
DNA/P	31	0.00049375
