Type	Kimura	Genome_percent
LINE/L2	25	0.000536083333333
LINE/CR1	25	0.00377541666667
LINE/RTE	25	0.0482835833333
LINE	25	0.00817391666667
LINE/L1	25	0
LTR	25	0.004305
LTR/Gypsy	25	0.0425659166667
LTR/Copia	25	0.0021
RC/Helitron	25	0.00521858333333
DNA/Transib	25	0
DNA/TcMar	25	0.0211150833333
DNA/Sola	25	0.000551916666667
DNA/PiggyBac	25	0.00058025
DNA/P	25	0.000122166666667
DNA	25	0.0215540833333
DNA/Maverick	25	0.205046333333
DNA/Kolobok	25	0.0026575
DNA/hAT	25	0.0495860833333
DNA/Harbinger	25	0.0137801666667
DNA/Ginger	25	0
DNA/Academ	25	0.009822
Other	25	0.0292608333333
SINE	26	0.0117220833333
LINE/R2	26	0.00679358333333
LINE/Jockey-I	26	0.0112903333333
LINE/R1	26	0.00631933333333
LINE/LOA	26	0
LINE/L2	26	0.000379583333333
LINE/CR1	26	0.00370183333333
LINE/RTE	26	0.03986975
LINE	26	0.00857066666667
LINE/L1	26	0
LTR	26	0.00492033333333
LTR/Gypsy	26	0.0432698333333
LTR/Copia	26	0.001568
RC/Helitron	26	0.004315
DNA/Transib	26	0
DNA/TcMar	26	0.0199253333333
DNA/Sola	26	0.000431333333333
DNA/PiggyBac	26	0.0004105
DNA/P	26	0.000168083333333
DNA	26	0.0186749166667
DNA/Maverick	26	0.193051
DNA/Kolobok	26	0.00254016666667
DNA/hAT	26	0.0428445
DNA/Harbinger	26	0.0155805833333
DNA/Ginger	26	7.33333333333e-06
DNA/Academ	26	0.0097655
Other	26	0.0239239166667
SINE	27	0.0109715833333
LINE/R2	27	0.00441166666667
LINE/Jockey-I	27	0.00992891666667
LINE/R1	27	0.00739425
LINE/LOA	27	0
LINE/L2	27	0.00038125
LINE/CR1	27	0.00329616666667
LINE/RTE	27	0.0338348333333
LINE	27	0.0074935
LINE/L1	27	0
LTR	27	0.00519983333333
LTR/Gypsy	27	0.0420270833333
LTR/Copia	27	0.00142675
RC/Helitron	27	0.004434
DNA/Transib	27	0
DNA/TcMar	27	0.0178781666667
DNA/Sola	27	0.000450833333333
DNA/PiggyBac	27	0.000345416666667
DNA/P	27	0.00015725
DNA	27	0.0184313333333
DNA/Maverick	27	0.17941275
DNA/Kolobok	27	0.00399933333333
DNA/hAT	27	0.038417
DNA/Harbinger	27	0.01526825
DNA/Ginger	27	0
DNA/Academ	27	0.00897175
Other	27	0.0185530833333
SINE	28	0.0105130833333
LINE/R2	28	0.00290775
LINE/Jockey-I	28	0.0126256666667
LINE/R1	28	0.0100993333333
LINE/LOA	28	0
LINE/L2	28	0.000541416666667
LINE/CR1	28	0.00383791666667
LINE/RTE	28	0.0284056666667
LINE	28	0.00723033333333
LINE/L1	28	0
LTR	28	0.00399408333333
LTR/Gypsy	28	0.0414385
LTR/Copia	28	0.001199
RC/Helitron	28	0.00355116666667
DNA/Transib	28	0
DNA/TcMar	28	0.0165476666667
DNA/Sola	28	0.00041225
DNA/PiggyBac	28	0.000422333333333
DNA/P	28	0.000111
DNA	28	0.015384
DNA/Maverick	28	0.16204725
DNA/Kolobok	28	0.00431191666667
DNA/hAT	28	0.0339586666667
DNA/Harbinger	28	0.0151496666667
DNA/Ginger	28	0
DNA/Academ	28	0.00962958333333
Other	28	0.01447375
SINE	29	0.00953841666667
LINE/R2	29	0.00250325
LINE/Jockey-I	29	0.00945991666667
LINE/R1	29	0.0059605
LINE/LOA	29	0
LINE/L2	29	0.000410916666667
LINE/CR1	29	0.00364783333333
LINE/RTE	29	0.0254355
LINE	29	0.00749258333333
LINE/L1	29	0
LTR	29	0.00467691666667
LTR/Gypsy	29	0.0409293333333
LTR/Copia	29	0.00105258333333
RC/Helitron	29	0.00410275
DNA/Transib	29	0
DNA/TcMar	29	0.01348225
DNA/Sola	29	0.000399333333333
DNA/PiggyBac	29	0.000388666666667
DNA/P	29	3.7e-05
DNA	29	0.01374125
DNA/Maverick	29	0.14632375
DNA/Kolobok	29	0.00317508333333
DNA/hAT	29	0.0288073333333
DNA/Harbinger	29	0.01568975
DNA/Ginger	29	4.41666666667e-06
DNA/Academ	29	0.00948908333333
Other	29	0.0122545833333
SINE	30	0.00666433333333
LINE/R2	30	0.00397725
LINE/Jockey-I	30	0.00737108333333
LINE/R1	30	0.00533341666667
LINE/LOA	30	0
LINE/L2	30	0.0004355
LINE/CR1	30	0.00271641666667
