Type	Kimura	Genome_percent
LINE/RTE	24	0.10573775
LINE	24	0.00975525
LINE/L1	24	0.000182583333333
LTR	24	0.00591091666667
LTR/Gypsy	24	0.0888925833333
LTR/Copia	24	0.00254166666667
RC/Helitron	24	0.01015125
DNA/Transib	24	0
DNA/TcMar	24	0.0098075
DNA/Sola	24	0.000250083333333
DNA/PiggyBac	24	0.000248333333333
DNA/P	24	0.000130833333333
DNA	24	0.0168331666667
DNA/Maverick	24	0.191324
DNA/Kolobok	24	0.000121916666667
DNA/hAT	24	0.1017255
DNA/Harbinger	24	0.0314605
DNA/Ginger	24	0
DNA/Academ	24	0.0025995
Other	24	0.0260176666667
SINE	25	0.0243710833333
LINE/R2	25	0.000881833333333
LINE/Jockey-I	25	0.0178918333333
LINE/R1	25	0.00280958333333
LINE/LOA	25	0
LINE/L2	25	0.000725666666667
LINE/CR1	25	0.003495
LINE/RTE	25	0.0926373333333
LINE	25	0.00982983333333
LINE/L1	25	6.50833333333e-05
LTR	25	0.00622841666667
LTR/Gypsy	25	0.0844416666667
LTR/Copia	25	0.0022055
RC/Helitron	25	0.00817866666667
DNA/Transib	25	0
DNA/TcMar	25	0.00803333333333
DNA/Sola	25	0.00033625
DNA/PiggyBac	25	0.000341666666667
DNA/P	25	6.48333333333e-05
DNA	25	0.0163768333333
DNA/Maverick	25	0.167969666667
DNA/Kolobok	25	0.000180916666667
DNA/hAT	25	0.0902020833333
DNA/Harbinger	25	0.0354908333333
DNA/Ginger	25	0
DNA/Academ	25	0.00215741666667
Other	25	0.0266409166667
SINE	26	0.0243838333333
LINE/R2	26	0.000635416666667
LINE/Jockey-I	26	0.0138580833333
LINE/R1	26	0.00277466666667
LINE/LOA	26	0
LINE/L2	26	0.00056875
LINE/CR1	26	0.00315808333333
LINE/RTE	26	0.077263
LINE	26	0.00856216666667
LINE/L1	26	0.000200416666667
LTR	26	0.00578725
LTR/Gypsy	26	0.0827255
LTR/Copia	26	0.00152025
RC/Helitron	26	0.00642025
DNA/Transib	26	0
DNA/TcMar	26	0.0087255
DNA/Sola	26	0.000243083333333
DNA/PiggyBac	26	0.000386666666667
DNA/P	26	5.46666666667e-05
DNA	26	0.0147571666667
DNA/Maverick	26	0.151538
DNA/Kolobok	26	0.00023725
DNA/hAT	26	0.08480225
DNA/Harbinger	26	0.0383365833333
DNA/Ginger	26	0
DNA/Academ	26	0.00216866666667
Other	26	0.02849475
SINE	27	0.02300825
LINE/R2	27	0.000351083333333
LINE/Jockey-I	27	0.0104536666667
LINE/R1	27	0.002401
LINE/LOA	27	0
LINE/L2	27	0.000848416666667
LINE/CR1	27	0.00277533333333
LINE/RTE	27	0.0667686666667
LINE	27	0.007001
LINE/L1	27	2.08333333333e-05
LTR	27	0.0059375
LTR/Gypsy	27	0.0764899166667
LTR/Copia	27	0.0013325
RC/Helitron	27	0.00493025
DNA/Transib	27	1.53333333333e-05
DNA/TcMar	27	0.00797541666667
DNA/Sola	27	0.000163666666667
DNA/PiggyBac	27	0.000223
DNA/P	27	2.59166666667e-05
DNA	27	0.0122196666667
DNA/Maverick	27	0.1377675
DNA/Kolobok	27	0.000393333333333
DNA/hAT	27	0.08108225
DNA/Harbinger	27	0.0414094166667
DNA/Ginger	27	0
DNA/Academ	27	0.00170308333333
Other	27	0.0310569166667
SINE	28	0.0221524166667
LINE/R2	28	0.000274333333333
LINE/Jockey-I	28	0.0103985
LINE/R1	28	0.00182458333333
LINE/LOA	28	0
LINE/L2	28	0.000336833333333
LINE/CR1	28	0.00317141666667
LINE/RTE	28	0.0519573333333
LINE	28	0.00551708333333
LINE/L1	28	1.10833333333e-05
LTR	28	0.00640725
LTR/Gypsy	28	0.0711825833333
LTR/Copia	28	0.000953583333333
RC/Helitron	28	0.00447075
DNA/Transib	28	0
DNA/TcMar	28	0.00646991666667
DNA/Sola	28	0.00020375
DNA/PiggyBac	28	0.000359833333333
DNA/P	28	0
DNA	28	0.01175925
DNA/Maverick	28	0.121624916667
DNA/Kolobok	28	0.000290416666667
DNA/hAT	28	0.0741033333333
DNA/Harbinger	28	0.0396329166667
DNA/Ginger	28	0
DNA/Academ	28	0.0020035
Other	28	0.0316190833333
SINE	29	0.02018575
LINE/R2	29	0.000243
