Type	Kimura	Genome_percent
LINE/L2	28	0.00103066666667
LINE/CR1	28	0.00478291666667
LINE/RTE	28	0.00739383333333
LINE	28	0.0102249166667
LINE/L1	28	0
LTR	28	0.007093
LTR/Gypsy	28	0.0140106666667
LTR/Copia	28	0.00650733333333
RC/Helitron	28	0.0107304166667
DNA/Transib	28	0
DNA/TcMar	28	0.00997058333333
DNA/Sola	28	0.00072375
DNA/PiggyBac	28	0.000196333333333
DNA/P	28	4.525e-05
DNA	28	0.032787
DNA/Maverick	28	0.160202583333
DNA/Kolobok	28	3.58333333333e-05
DNA/hAT	28	0.0562228333333
DNA/Harbinger	28	0.00805416666667
DNA/Ginger	28	6.16666666667e-06
DNA/Academ	28	0.00107425
Other	28	0.0213233333333
SINE	29	0.00372825
LINE/R2	29	0.00973191666667
LINE/Jockey-I	29	0.00559083333333
LINE/R1	29	0.000912083333333
LINE/LOA	29	0
LINE/L2	29	0.000522666666667
LINE/CR1	29	0.00427975
LINE/RTE	29	0.00586566666667
LINE	29	0.00869491666667
LINE/L1	29	0
LTR	29	0.00644525
LTR/Gypsy	29	0.0126915
LTR/Copia	29	0.00688416666667
RC/Helitron	29	0.0104003333333
DNA/Transib	29	0
DNA/TcMar	29	0.00910683333333
DNA/Sola	29	0.000786
DNA/PiggyBac	29	0.000148166666667
DNA/P	29	6.09166666667e-05
DNA	29	0.0326314166667
DNA/Maverick	29	0.147713
DNA/Kolobok	29	1.11666666667e-05
DNA/hAT	29	0.053028
DNA/Harbinger	29	0.00796491666667
DNA/Ginger	29	6.66666666667e-06
DNA/Academ	29	0.00120991666667
Other	29	0.0179624166667
SINE	30	0.00312575
LINE/R2	30	0.00709591666667
LINE/Jockey-I	30	0.00432266666667
LINE/R1	30	0.00152233333333
LINE/LOA	30	4.66666666667e-06
LINE/L2	30	0.00070875
LINE/CR1	30	0.0040095
LINE/RTE	30	0.00502008333333
LINE	30	0.00900866666667
LINE/L1	30	0
LTR	30	0.00629591666667
LTR/Gypsy	30	0.0126585
LTR/Copia	30	0.00604758333333
RC/Helitron	30	0.0081495
DNA/Transib	30	0
DNA/TcMar	30	0.00842275
DNA/Sola	30	0.00073
DNA/PiggyBac	30	0.000117666666667
DNA/P	30	2.55e-05
DNA	30	0.0325859166667
DNA/Maverick	30	0.132793583333
DNA/Kolobok	30	0
DNA/hAT	30	0.0490159166667
DNA/Harbinger	30	0.00888091666667
DNA/Ginger	30	0
DNA/Academ	30	0.001133
Other	30	0.01614125
SINE	31	0.00266716666667
LINE/R2	31	0.00567475
LINE/Jockey-I	31	0.00445475
LINE/R1	31	0.00178916666667
LINE/LOA	31	0
LINE/L2	31	0.00079375
LINE/CR1	31	0.00335216666667
LINE/RTE	31	0.0037795
LINE	31	0.00799916666667
LINE/L1	31	0
LTR	31	0.00686983333333
LTR/Gypsy	31	0.0115295833333
LTR/Copia	31	0.00559925
RC/Helitron	31	0.007034
DNA/Transib	31	0
DNA/TcMar	31	0.00744325
DNA/Sola	31	0.000891166666667
DNA/PiggyBac	31	0.000288166666667
DNA/P	31	3.75e-05
DNA	31	0.03286675
DNA/Maverick	31	0.113032
