Type	Kimura	Genome_percent
DNA/Kolobok	21	0.000481666666667
DNA/hAT	21	0.0855595
DNA/Harbinger	21	0.00671866666667
DNA/Ginger	21	0
DNA/Academ	21	0.00243883333333
Other	21	0.0191481666667
SINE	22	0.0107164166667
LINE/R2	22	0.01938075
LINE/Jockey-I	22	0.0100289166667
LINE/R1	22	0.00247533333333
LINE/LOA	22	0
LINE/L2	22	0.0010225
LINE/CR1	22	0.00432616666667
LINE/RTE	22	0.0458755
LINE	22	0.0103880833333
LINE/L1	22	0.000150916666667
LTR	22	0.00375991666667
LTR/Gypsy	22	0.0412670833333
LTR/Copia	22	0.00292808333333
RC/Helitron	22	0.0122535833333
DNA/Transib	22	4e-06
DNA/TcMar	22	0.0170521666667
DNA/Sola	22	0.0005845
DNA/PiggyBac	22	0.000638083333333
DNA/P	22	4.675e-05
DNA	22	0.0324598333333
DNA/Maverick	22	0.28337475
DNA/Kolobok	22	0.00063675
DNA/hAT	22	0.0741958333333
DNA/Harbinger	22	0.00555708333333
DNA/Ginger	22	0
DNA/Academ	22	0.00259941666667
Other	22	0.01612775
SINE	23	0.0103700833333
LINE/R2	23	0.0141273333333
LINE/Jockey-I	23	0.00917491666667
LINE/R1	23	0.00241958333333
LINE/LOA	23	0
LINE/L2	23	0.00106291666667
LINE/CR1	23	0.00529841666667
LINE/RTE	23	0.03912775
LINE	23	0.0113744166667
LINE/L1	23	0
LTR	23	0.00361566666667
LTR/Gypsy	23	0.04110775
LTR/Copia	23	0.00309208333333
RC/Helitron	23	0.0114488333333
DNA/Transib	23	0
DNA/TcMar	23	0.01674025
DNA/Sola	23	0.000675833333333
DNA/PiggyBac	23	0.00021475
DNA/P	23	4.825e-05
DNA	23	0.0322234166667
DNA/Maverick	23	0.265276666667
DNA/Kolobok	23	0.000713166666667
DNA/hAT	23	0.067871
DNA/Harbinger	23	0.00618975
DNA/Ginger	23	5.08333333333e-06
DNA/Academ	23	0.00286466666667
Other	23	0.0168115833333
SINE	24	0.00908875
LINE/R2	24	0.0115274166667
LINE/Jockey-I	24	0.00844291666667
LINE/R1	24	0.00250375
LINE/LOA	24	0
LINE/L2	24	0.000855
LINE/CR1	24	0.00436316666667
LINE/RTE	24	0.0376129166667
LINE	24	0.0109150833333
LINE/L1	24	3.41666666667e-05
LTR	24	0.00394216666667
LTR/Gypsy	24	0.03723475
LTR/Copia	24	0.00194591666667
RC/Helitron	24	0.0115691666667
DNA/Transib	24	0
DNA/TcMar	24	0.0166600833333
DNA/Sola	24	0.000536666666667
DNA/PiggyBac	24	0.000228416666667
DNA/P	24	9.68333333333e-05
DNA	24	0.0288189166667
DNA/Maverick	24	0.25459425
DNA/Kolobok	24	0.000993583333333
DNA/hAT	24	0.06565375
DNA/Harbinger	24	0.005624
DNA/Ginger	24	0
DNA/Academ	24	0.00280575
Other	24	0.0167721666667
SINE	25	0.00801466666667
LINE/R2	25	0.00853283333333
LINE/Jockey-I	25	0.00793433333333
LINE/R1	25	0.00321291666667
LINE/LOA	25	0
LINE/L2	25	0.000787083333333
LINE/CR1	25	0.004636
LINE/RTE	25	0.03409725
LINE	25	0.0131089166667
LINE/L1	25	4.025e-05
LTR	25	0.00417791666667
LTR/Gypsy	25	0.0391238333333
LTR/Copia	25	0.00176483333333
RC/Helitron	25	0.0107024166667
DNA/Transib	25	0
DNA/TcMar	25	0.014915
DNA/Sola	25	0.000502833333333
DNA/PiggyBac	25	0.000400666666667
DNA/P	25	0.000169416666667
DNA	25	0.0257835833333
DNA/Maverick	25	0.2421685
DNA/Kolobok	25	0.000651083333333
DNA/hAT	25	0.0617661666667
DNA/Harbinger	25	0.00615075
DNA/Ginger	25	0
DNA/Academ	25	0.0031745
Other	25	0.01700675
SINE	26	0.00740858333333
LINE/R2	26	0.00728483333333
LINE/Jockey-I	26	0.00508225
LINE/R1	26	0.00210283333333
LINE/LOA	26	0
LINE/L2	26	0.00059425
LINE/CR1	26	0.00397091666667
LINE/RTE	26	0.0274108333333
LINE	26	0.0122410833333
LINE/L1	26	1.15833333333e-05
LTR	26	0.004172
LTR/Gypsy	26	0.0359234166667
LTR/Copia	26	0.00159766666667
RC/Helitron	26	0.00710741666667
DNA/Transib	26	0
DNA/TcMar	26	0.01401
DNA/Sola	26	0.000559916666667
DNA/PiggyBac	26	0.000262
DNA/P	26	6.83333333333e-05
DNA	26	0.0226874166667
DNA/Maverick	26	0.233645416667
DNA/Kolobok	26	0.00093025
DNA/hAT	26	0.05805375
DNA/Harbinger	26	0.00543766666667
DNA/Ginger	26	0
DNA/Academ	26	0.00298725
Other	26	0.0182305833333
SINE	27	0.00619366666667
LINE/R2	27	0.00551541666667
LINE/Jockey-I	27	0.006067
LINE/R1	27	0.00291408333333
LINE/LOA	27	0
LINE/L2	27	0.000535916666667
